,YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
785,202010하순,24501,대파(일반),1키로단,상,2776.7,2530.5,2661.0,1576.8,1635.59259259259
786,202011상순,24501,대파(일반),1키로단,상,2771.125,2776.7,2905.0,1468.0,1620.18981481481
787,202011중순,24501,대파(일반),1키로단,상,2803.66666666666,2771.125,2530.5,1571.33333333333,1722.36111111111
788,202011하순,24501,대파(일반),1키로단,상,2259.25,2803.66666666666,2776.7,1425.33333333333,1741.73148148148
789,202012상순,24501,대파(일반),1키로단,상,1782.88888888888,2259.25,2771.125,1494.25,1828.78703703703
790,202012중순,24501,대파(일반),1키로단,상,1913.375,1782.88888888888,2803.66666666666,1333.0,1631.10185185185
791,202012하순,24501,대파(일반),1키로단,상,1782.9,1913.375,2259.25,1405.66666666666,1630.84444444444
792,202101상순,24501,대파(일반),1키로단,상,2759.5,1782.9,1782.88888888888,1406.28571428571,1669.4365079365
793,202101중순,24501,대파(일반),1키로단,상,3285.33333333333,2759.5,1913.375,1084.625,1486.38888888888
794,202101하순,24501,대파(일반),1키로단,상,3452.22222222222,3285.33333333333,1782.9,926.375,1692.84444444444
795,202102상순,24501,대파(일반),1키로단,상,4306.55555555555,3452.22222222222,2759.5,1106.125,1935.46666666666
796,202102중순,24501,대파(일반),1키로단,상,4670.14285714285,4306.55555555555,3285.33333333333,924.555555555555,1609.93055555555
797,202102하순,24501,대파(일반),1키로단,상,5488.83333333333,4670.14285714285,3452.22222222222,922.125,1562.23809523809
798,202103상순,24501,대파(일반),1키로단,상,5175.88888888888,5488.83333333333,4306.55555555555,807.375,1555.97685185185
799,202103중순,24501,대파(일반),1키로단,상,4386.22222222222,5175.88888888888,4670.14285714285,788.0,1441.4074074074
800,202103하순,24501,대파(일반),1키로단,상,4440.88888888888,4386.22222222222,5488.83333333333,766.111111111111,1310.37037037037
801,202104상순,24501,대파(일반),1키로단,상,4296.22222222222,4440.88888888888,5175.88888888888,823.333333333333,1261.41203703703
802,202104중순,24501,대파(일반),1키로단,상,4370.0,4296.22222222222,4386.22222222222,905.375,1087.71759259259
803,202104하순,24501,대파(일반),1키로단,상,3715.22222222222,4370.0,4440.88888888888,1138.22222222222,1134.6574074074
804,202105상순,24501,대파(일반),1키로단,상,3749.0,3715.22222222222,4296.22222222222,1324.875,1367.73611111111
805,202105중순,24501,대파(일반),1키로단,상,2249.44444444444,3749.0,4370.0,1449.11111111111,1414.79166666666
806,202105하순,24501,대파(일반),1키로단,상,1445.55555555555,2249.44444444444,3715.22222222222,1503.0,1535.73333333333
807,202106상순,24501,대파(일반),1키로단,상,1183.11111111111,1445.55555555555,3749.0,1363.88888888888,1372.22222222222
808,202106중순,24501,대파(일반),1키로단,상,1052.75,1183.11111111111,2249.44444444444,1622.88888888888,1322.13888888888
809,202106하순,24501,대파(일반),1키로단,상,850.333333333333,1052.75,1445.55555555555,1555.0,1310.77314814814
810,202107상순,24501,대파(일반),1키로단,상,1022.22222222222,850.333333333333,1183.11111111111,1448.22222222222,1375.5324074074
811,202107중순,24501,대파(일반),1키로단,상,884.375,1022.22222222222,1052.75,1758.0,1351.18518518518
812,202107하순,24501,대파(일반),1키로단,상,844.3,884.375,850.333333333333,1718.3,1518.07407407407
813,202108상순,24501,대파(일반),1키로단,상,1382.28571428571,844.3,1022.22222222222,2950.85714285714,1801.70833333333
814,202108중순,24501,대파(일반),1키로단,상,1165.11111111111,1382.28571428571,884.375,2571.66666666666,1849.0
815,202108하순,24501,대파(일반),1키로단,상,1342.22222222222,1165.11111111111,844.3,2312.44444444444,2075.68518518518
816,202109상순,24501,대파(일반),1키로단,상,1490.33333333333,1342.22222222222,1382.28571428571,2712.77777777777,2138.64814814814
817,202109중순,24501,대파(일반),1키로단,상,1849.71428571428,1490.33333333333,1165.11111111111,2425.875,2138.0324074074
818,202109하순,24501,대파(일반),1키로단,상,1274.16666666666,1849.71428571428,1342.22222222222,2661.0,2119.58796296296
819,202110상순,24501,대파(일반),1키로단,상,1316.375,1274.16666666666,1490.33333333333,2905.0,2339.35648148148
820,202110중순,24501,대파(일반),1키로단,상,1427.55555555555,1316.375,1849.71428571428,2530.5,1755.1574074074
821,202110하순,24501,대파(일반),1키로단,상,1601.33333333333,1427.55555555555,1274.16666666666,2776.7,1850.04444444444
822,202111상순,24501,대파(일반),1키로단,상,1582.77777777777,1601.33333333333,1316.375,2771.125,1818.11111111111
823,202111중순,24501,대파(일반),1키로단,상,1754.22222222222,1582.77777777777,1427.55555555555,2803.66666666666,1934.81944444444
824,202111하순,24501,대파(일반),1키로단,상,1460.25,1754.22222222222,1601.33333333333,2259.25,1774.89814814814
825,202112상순,24501,대파(일반),1키로단,상,1619.0,1460.25,1582.77777777777,1782.88888888888,1728.37962962962
826,202112중순,24501,대파(일반),1키로단,상,1217.125,1619.0,1754.22222222222,1913.375,1677.64351851851
827,202112하순,24501,대파(일반),1키로단,상,1322.2,1217.125,1460.25,1782.9,1581.41111111111
828,202201상순,24501,대파(일반),1키로단,상,1246.57142857142,1322.2,1619.0,2759.5,1761.57142857142
829,202201중순,24501,대파(일반),1키로단,상,1278.22222222222,1246.57142857142,1217.125,3285.33333333333,1581.87037037037
830,202201하순,24501,대파(일반),1키로단,상,1416.25,1278.22222222222,1322.2,3452.22222222222,1692.84444444444
831,202202상순,24501,대파(일반),1키로단,상,1214.5,1416.25,1246.57142857142,4306.55555555555,1935.46666666666
832,202202중순,24501,대파(일반),1키로단,상,1222.625,1214.5,1278.22222222222,4670.14285714285,1609.93055555555
833,202202하순,24501,대파(일반),1키로단,상,1412.28571428571,1222.625,1416.25,5488.83333333333,1581.7619047619
834,202203상순,24501,대파(일반),1키로단,상,1747.66666666666,1412.28571428571,1214.5,5175.88888888888,1738.75462962962
835,202203중순,24501,대파(일반),1키로단,상,1501.25,1747.66666666666,1222.625,4386.22222222222,1556.57407407407
836,202203하순,24501,대파(일반),1키로단,상,1309.8,1501.25,1412.28571428571,4440.88888888888,1454.37037037037
837,202204상순,24501,대파(일반),1키로단,상,1129.375,1309.8,1747.66666666666,4296.22222222222,1292.91203703703
838,202204중순,24501,대파(일반),1키로단,상,1140.55555555555,1129.375,1501.25,4370.0,1087.71759259259
839,202204하순,24501,대파(일반),1키로단,상,1168.33333333333,1140.55555555555,1309.8,3715.22222222222,1134.6574074074
840,202205상순,24501,대파(일반),1키로단,상,1409.25,1168.33333333333,1129.375,3749.0,1367.73611111111
841,202205중순,24501,대파(일반),1키로단,상,1325.33333333333,1409.25,1140.55555555555,2249.44444444444,1414.79166666666
842,202205하순,24501,대파(일반),1키로단,상,1557.22222222222,1325.33333333333,1168.33333333333,1445.55555555555,1444.61851851851
843,202206상순,24501,대파(일반),1키로단,상,1563.33333333333,1557.22222222222,1409.25,1183.11111111111,1279.25925925925
844,202206중순,24501,대파(일반),1키로단,상,1429.75,1563.33333333333,1325.33333333333,1052.75,1239.76388888888
845,202206하순,24501,대파(일반),1키로단,상,1620.88888888888,1429.75,1557.22222222222,850.333333333333,1206.06944444444
846,202207상순,24501,대파(일반),1키로단,상,1765.125,1620.88888888888,1563.33333333333,1022.22222222222,1281.86574074074
847,202207중순,24501,대파(일반),1키로단,상,1938.88888888888,1765.125,1429.75,884.375,1351.18518518518
848,202207하순,24501,대파(일반),1키로단,상,1698.77777777777,1938.88888888888,1620.88888888888,844.3,1518.07407407407
849,202208상순,24501,대파(일반),1키로단,상,2197.55555555555,1698.77777777777,1765.125,1382.28571428571,1801.70833333333
850,202208중순,24501,대파(일반),1키로단,상,2024.55555555555,2197.55555555555,1938.88888888888,1165.11111111111,1849.0
851,202208하순,24501,대파(일반),1키로단,상,1631.22222222222,2024.55555555555,1698.77777777777,1342.22222222222,1927.72222222222
852,202209상순,24501,대파(일반),1키로단,상,2060.75,1631.22222222222,2197.55555555555,1490.33333333333,2081.09259259259
853,202209중순,24501,대파(일반),1키로단,상,1660.28571428571,2060.75,2024.55555555555,1849.71428571428,2035.93716931216
854,202209하순,24501,대파(일반),1키로단,상,1694.66666666666,1660.28571428571,1631.22222222222,1274.16666666666,2003.47685185185
855,202210상순,24501,대파(일반),1키로단,상,2097.375,1694.66666666666,2060.75,1316.375,2229.51851851851
856,202210중순,24501,대파(일반),1키로단,상,1736.11111111111,2097.375,1660.28571428571,1427.55555555555,1593.19444444444
857,202210하순,24501,대파(일반),1키로단,상,1709.11111111111,1736.11111111111,1694.66666666666,1601.33333333333,1695.3037037037
858,202211상순,24501,대파(일반),1키로단,상,1867.22222222222,1709.11111111111,2097.375,1582.77777777777,1634.4074074074
859,202211중순,24501,대파(일반),1키로단,상,1927.5,1867.22222222222,1736.11111111111,1754.22222222222,1717.76851851851
860,202211하순,24501,대파(일반),1키로단,상,1645.0,1927.5,1709.11111111111,1460.25,1508.56481481481
861,202212상순,24501,대파(일반),1키로단,상,1597.44444444444,1645.0,1867.22222222222,1619.0,1658.92129629629
862,202212중순,24501,대파(일반),1키로단,상,1782.375,1597.44444444444,1927.5,1217.125,1484.18518518518
863,202212하순,24501,대파(일반),1키로단,상,2045.2,1782.375,1645.0,1322.2,1455.66666666666
